author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
developer,https://www.cian.ru/sale/flat/308687334/,2,30,1,45.5,11193000.0,Потапово
developer,https://www.cian.ru/sale/flat/306728181/,7,23,1,45.5,11188987.0,Владыкино
developer,https://www.cian.ru/sale/flat/307596708/,3,17,1,43.7,11171767.0,Мичуринец
real_estate_agent,https://www.cian.ru/sale/flat/308741755/,4,9,1,32.4,11200000.0,Сокольники
developer,https://www.cian.ru/sale/flat/308964234/,2,12,1,31.7,11205791.0,Каширская
developer,https://www.cian.ru/sale/flat/309095651/,3,37,1,36.6,11272433.0,Каширская
developer,https://www.cian.ru/sale/flat/309186452/,14,14,1,32.29,11288492.0,Щербинка
developer,https://www.cian.ru/sale/flat/309190310/,3,8,1,51.5,11229807.0,Щербинка
developer,https://www.cian.ru/sale/flat/309193660/,7,16,1,40.5,11286147.0,Новоподрезково
developer,https://www.cian.ru/sale/flat/308161256/,4,17,1,38.5,11218789.0,Прокшино
developer,https://www.cian.ru/sale/flat/306738794/,15,17,1,38.3,11296164.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306985204/,20,33,1,35.9,11274789.0,Давыдково
developer,https://www.cian.ru/sale/flat/308314595/,12,18,1,33.8,11271083.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/304854228/,3,17,1,42.4,11298540.0,Корниловская
developer,https://www.cian.ru/sale/flat/309190649/,9,30,1,35.71,11228045.0,Орехово
developer,https://www.cian.ru/sale/flat/306744077/,18,18,1,36.1,11224754.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306743938/,8,9,1,37.4,11222207.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306743465/,11,16,1,33.3,11271650.0,Новомосковская
developer,https://www.cian.ru/sale/flat/306742340/,2,15,1,51.1,11208618.0,Ольховая
developer,https://www.cian.ru/sale/flat/309092624/,11,14,1,41.2,11213480.0,Аэропорт Внуково
developer,https://www.cian.ru/sale/flat/308704174/,3,23,1,27.1,6408858.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/309207256/,2,16,1,39.43,18457183.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/309236383/,27,32,1,43.4,28999000.0,Бульвар Генерала Карбышева
developer,https://www.cian.ru/sale/flat/306658027/,2,24,1,43.5,17768630.0,Озёрная
real_estate_agent,https://www.cian.ru/sale/flat/308801170/,13,25,1,38.8,14800000.0,Бульвар Генерала Карбышева
real_estate_agent,https://www.cian.ru/sale/flat/305918006/,4,4,1,16.4,5030000.0,Фонвизинская
developer,https://www.cian.ru/sale/flat/307689423/,3,9,1,51.4,58500000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/307414383/,15,18,1,38.5,16500000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/307866179/,14,17,1,37.9,14900000.0,Молодёжная
developer,https://www.cian.ru/sale/flat/309061295/,46,57,1,36.2,18834860.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/303927158/,16,22,1,38.6,9500000.0,Солнцево
real_estate_agent,https://www.cian.ru/sale/flat/307502540/,6,14,1,39.4,8750000.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/306869031/,16,34,1,31.2,15406560.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/307585490/,17,22,1,43.5,19200000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/307448000/,4,8,1,43.1,15000000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/308752231/,14,39,1,40.25,16714988.0,Селигерская
real_estate_agent,https://www.cian.ru/sale/flat/308936613/,2,44,1,46.4,22300000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/307213696/,6,19,1,37.5,8500000.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306675168/,6,9,1,65.1,55380179.0,Китай-город
realtor,https://www.cian.ru/sale/flat/299789842/,9,9,1,36.9,8850000.0,Братиславская
real_estate_agent,https://www.cian.ru/sale/flat/304052206/,5,30,1,28.4,8600000.0,Бунинская аллея
developer,https://www.cian.ru/sale/flat/306658043/,3,8,1,62.7,99307082.0,Тургеневская
real_estate_agent,https://www.cian.ru/sale/flat/305693861/,22,22,1,17.2,9110000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/308950991/,9,29,1,37.5,16500000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/309245343/,5,16,1,40.38,18808124.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/303789273/,11,34,1,46.4,19990000.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/308691311/,3,5,1,53.0,12800000.0,Рабочий посёлок
developer,https://www.cian.ru/sale/flat/302839439/,21,21,1,31.7,31700000.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/308525819/,22,22,1,19.4,8880000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/302263383/,14,45,1,41.3,12800000.0,Нижегородская
developer,https://www.cian.ru/sale/flat/308017399/,8,17,1,69.3,41254290.0,Филёвский парк
real_estate_agent,https://www.cian.ru/sale/flat/305694039/,22,22,1,19.1,10110000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/307819904/,3,17,1,38.7,13400000.0,Медведково
developer,https://www.cian.ru/sale/flat/305603339/,4,27,1,46.32,32198000.0,Молодёжная
real_estate_agent,https://www.cian.ru/sale/flat/294621795/,22,22,1,19.4,8880000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/306609928/,6,18,1,42.0,13000000.0,Пражская
real_estate_agent,https://www.cian.ru/sale/flat/304298307/,13,24,1,42.9,24000000.0,Полежаевская
developer,https://www.cian.ru/sale/flat/307251024/,5,9,1,45.9,21641850.0,Серебряный Бор
real_estate_agent,https://www.cian.ru/sale/flat/308768570/,14,48,1,42.0,24500000.0,Народное Ополчение
developer,https://www.cian.ru/sale/flat/307195936/,5,26,1,37.6,14543191.0,Соколиная гора
real_estate_agent,https://www.cian.ru/sale/flat/308490659/,12,12,1,42.06,20600000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/305679168/,6,9,1,34.5,9400000.0,Орехово
developer,https://www.cian.ru/sale/flat/308167171/,6,15,1,36.4,14672330.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/305694241/,22,22,1,20.2,10380000.0,Юго-Западная
developer,https://www.cian.ru/sale/flat/293677259/,45,47,1,34.3,20360480.0,Калужская
real_estate_agent,https://www.cian.ru/sale/flat/308525825/,22,22,1,17.2,8780000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/308453701/,17,25,1,50.0,19500000.0,Бульвар Генерала Карбышева
developer,https://www.cian.ru/sale/flat/308079855/,2,19,1,54.0,53946000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/308525822/,22,22,1,14.3,8280000.0,Юго-Западная
developer,https://www.cian.ru/sale/flat/308422170/,4,52,1,32.3,19115140.0,
real_estate_agent,https://www.cian.ru/sale/flat/307590623/,18,22,1,43.4,19500000.0,Стрешнево
developer,https://www.cian.ru/sale/flat/306792333/,4,6,1,35.9,26330000.0,
real_estate_agent,https://www.cian.ru/sale/flat/308525823/,22,22,1,16.0,8880000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/307216203/,14,14,1,34.0,9150000.0,Сокол
developer,https://www.cian.ru/sale/flat/308683214/,2,21,1,37.7,20208954.0,Электрозаводская
real_estate_agent,https://www.cian.ru/sale/flat/296124514/,22,22,1,17.2,8780000.0,Юго-Западная
real_estate_agent,https://www.cian.ru/sale/flat/305932088/,14,18,1,40.7,10699999.0,Грачёвская
developer,https://www.cian.ru/sale/flat/306477182/,9,30,1,37.5,17725242.0,Волгоградский проспект
real_estate_agent,https://www.cian.ru/sale/flat/308381381/,22,22,1,17.2,9110000.0,Юго-Западная
unknown,https://www.cian.ru/sale/flat/308261330/,2,10,1,36.0,9870000.0,Филатов Луг
developer,https://www.cian.ru/sale/flat/306657985/,14,22,1,48.6,25876852.0,ВДНХ
real_estate_agent,https://www.cian.ru/sale/flat/303370372/,4,8,1,57.0,68900000.0,Чкаловская
homeowner,https://www.cian.ru/sale/flat/309058311/,3,12,1,39.0,14000000.0,Каширская
developer,https://www.cian.ru/sale/flat/306733105/,26,28,1,41.65,22378095.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/306977986/,9,21,1,42.1,31900000.0,Чкаловская
real_estate_agent,https://www.cian.ru/sale/flat/309200024/,11,17,1,38.0,10000000.0,Борисово
developer,https://www.cian.ru/sale/flat/304791539/,8,85,1,50.71,41304838.0,
real_estate_agent,https://www.cian.ru/sale/flat/307590621/,18,22,1,43.2,19200000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/308279827/,2,23,1,55.0,15500000.0,Новогиреево
developer,https://www.cian.ru/sale/flat/304955136/,3,20,1,36.75,12862500.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/297704043/,15,21,1,36.5,17500000.0,Водный стадион
real_estate_agent,https://www.cian.ru/sale/flat/308744522/,3,9,1,56.5,36250000.0,Смоленская
developer,https://www.cian.ru/sale/flat/309009561/,3,27,1,32.07,22210238.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/306509259/,23,42,1,41.0,25000000.0,Крымская
real_estate_agent,https://www.cian.ru/sale/flat/306034275/,4,4,1,20.0,8200000.0,Тульская
developer,https://www.cian.ru/sale/flat/308953279/,3,29,1,32.8,15297920.0,Нагатинский Затон
realtor,https://www.cian.ru/sale/flat/308083231/,4,13,1,41.1,19950000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307255955/,3,3,1,18.9,5570000.0,Электрозаводская
developer,https://www.cian.ru/sale/flat/293200734/,3,13,1,37.3,11278100.0,Ватутинки
real_estate_agent,https://www.cian.ru/sale/flat/305393019/,8,14,1,41.4,19900000.0,Площадь Ильича
developer,https://www.cian.ru/sale/flat/306568211/,2,37,1,43.6,22323200.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/305342526/,11,27,1,41.4,16490000.0,Серп и Молот
real_estate_agent,https://www.cian.ru/sale/flat/305975024/,7,24,1,49.0,18000000.0,Народное Ополчение
developer,https://www.cian.ru/sale/flat/304447885/,48,53,1,47.5,21549040.0,Ботанический сад
real_estate_agent,https://www.cian.ru/sale/flat/300863910/,6,40,1,40.49,25000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/309118651/,4,5,1,30.9,9900000.0,Сходненская
developer,https://www.cian.ru/sale/flat/300728789/,12,41,1,36.52,26440480.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/307527799/,3,21,1,58.0,37000000.0,Зорге
real_estate_agent,https://www.cian.ru/sale/flat/307777317/,3,17,1,37.6,12999999.0,Свиблово
developer,https://www.cian.ru/sale/flat/306843116/,6,19,1,39.8,22221188.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/303382697/,9,27,1,47.1,21999000.0,Нагорная
real_estate_agent,https://www.cian.ru/sale/flat/308419722/,5,12,1,36.0,10500000.0,Первомайская
developer,https://www.cian.ru/sale/flat/304303436/,3,5,1,37.1,17140200.0,Владыкино
real_estate_agent,https://www.cian.ru/sale/flat/287688964/,3,5,1,46.3,41670000.0,Новокузнецкая
real_estate_agent,https://www.cian.ru/sale/flat/309237118/,10,14,1,40.7,12700000.0,Озёрная
real_estate_agent,https://www.cian.ru/sale/flat/307393465/,4,20,1,76.13,32164925.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/309244178/,11,17,1,37.9,10000000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/308307056/,15,22,1,30.6,13600000.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/302855087/,10,12,1,38.7,10199999.0,Люблино
developer,https://www.cian.ru/sale/flat/305914270/,2,24,1,32.6,16906360.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/309078046/,4,29,1,57.9,33900000.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/302503912/,2,14,1,38.7,10999999.0,Марьино
developer,https://www.cian.ru/sale/flat/286258299/,5,9,2,104.2,150958800.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/272003903/,5,6,2,41.0,26900000.0,Белорусская
realtor,https://www.cian.ru/sale/flat/308490853/,12,17,2,71.0,17900000.0,Рассказовка
developer,https://www.cian.ru/sale/flat/306341798/,4,12,2,86.1,219020000.0,Фрунзенская
real_estate_agent,https://www.cian.ru/sale/flat/309186192/,12,34,2,62.7,55000000.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/305111360/,4,16,2,37.0,19000000.0,Москва-Сити
developer,https://www.cian.ru/sale/flat/306076580/,4,22,2,67.1,28687292.0,Фили
real_estate_agent,https://www.cian.ru/sale/flat/308553708/,9,12,2,88.0,59350000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/302580997/,5,16,2,51.8,18500000.0,Тульская
developer,https://www.cian.ru/sale/flat/303519421/,2,10,2,59.8,71281684.0,Поклонная
real_estate_agent,https://www.cian.ru/sale/flat/308907057/,5,21,2,64.76,68500000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/308899033/,9,9,2,42.0,13900000.0,Верхние Лихоборы
developer,https://www.cian.ru/sale/flat/307217514/,4,39,2,35.4,31667318.0,Павелецкая
real_estate_agent,https://www.cian.ru/sale/flat/307751811/,3,8,2,57.0,46900000.0,Пушкинская
real_estate_agent,https://www.cian.ru/sale/flat/309103997/,5,5,2,60.0,12000000.0,Бабушкинская
developer,https://www.cian.ru/sale/flat/300287890/,5,43,2,57.89,26965162.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/305679467/,4,20,2,64.29,24166611.0,Тульская
homeowner,https://www.cian.ru/sale/flat/300641504/,4,9,2,38.0,15500000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/306566143/,6,7,2,96.0,260000000.0,Парк Культуры
realtor,https://www.cian.ru/sale/flat/308532820/,7,12,2,55.0,13400000.0,Липецкая
developer,https://www.cian.ru/sale/flat/306243023/,9,27,2,69.4,32340400.0,Бауманская
real_estate_agent,https://www.cian.ru/sale/flat/308553460/,9,12,2,99.0,96750000.0,Маяковская
real_estate_agent,https://www.cian.ru/sale/flat/308421741/,13,17,2,52.2,19950000.0,Тропарёво
developer,https://www.cian.ru/sale/flat/293713880/,2,14,2,85.6,175450000.0,Боровицкая
real_estate_agent,https://www.cian.ru/sale/flat/308343895/,8,29,2,69.1,31095000.0,Шаболовская
unknown,https://www.cian.ru/sale/flat/309116913/,3,9,2,44.5,9999990.0,Медведково
developer,https://www.cian.ru/sale/flat/306043638/,10,13,2,64.5,38046348.0,Тульская
developer,https://www.cian.ru/sale/flat/306477163/,11,29,2,55.8,21137899.0,Волгоградский проспект
real_estate_agent,https://www.cian.ru/sale/flat/308472375/,4,22,2,73.9,38000000.0,Парк Победы
realtor,https://www.cian.ru/sale/flat/309252216/,5,9,2,45.0,13200000.0,Щёлковская
developer,https://www.cian.ru/sale/flat/306657987/,19,22,2,58.9,30539945.0,Алексеевская
real_estate_agent,https://www.cian.ru/sale/flat/303766765/,4,20,2,76.6,62046000.0,Краснопресненская
real_estate_agent,https://www.cian.ru/sale/flat/309244270/,4,4,2,137.0,243075000.0,Пушкинская
developer,https://www.cian.ru/sale/flat/306733065/,2,28,2,58.18,26274768.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/304817239/,10,34,2,64.4,51000000.0,Поклонная
realtor,https://www.cian.ru/sale/flat/308955808/,5,5,2,44.5,12700000.0,Царицыно
developer,https://www.cian.ru/sale/flat/304418699/,14,85,2,71.56,54208108.0,
real_estate_agent,https://www.cian.ru/sale/flat/308706088/,6,10,2,47.0,33600000.0,Тверская
developer,https://www.cian.ru/sale/flat/304955152/,2,20,2,35.32,12362000.0,Преображенская площадь
developer,https://www.cian.ru/sale/flat/305605350/,8,33,2,64.67,38536853.0,Белорусская
